 

stn;time;tre200jx;rre150j0;sremaxdv
WAE;20190731;22.5;0.2;13
WAE;20190801;25.2;0.0;77
WAE;20190802;21.1;3.7;21
WAE;20190803;24.9;0.0;58
WAE;20190804;26.4;0.0;93
WAE;20190805;29.9;0.0;40
WAE;20190806;23.5;3.9;19
WAE;20190807;19.8;2.7;8
WAE;20190808;25.7;0.0;88
WAE;20190809;31.1;0.0;76
WAE;20190810;21.1;8.4;4
WAE;20190811;27.3;2.5;79
WAE;20190812;18.2;4.9;0
WAE;20190813;18.5;0.0;1
WAE;20190814;21.7;0.0;99
WAE;20190815;20.4;1.9;15
WAE;20190816;23.1;0.0;97
WAE;20190817;24.7;0.0;8
WAE;20190818;30.9;0.0;95
WAE;20190819;22.5;0.1;4
WAE;20190820;16.6;20.7;0
WAE;20190821;20.0;0.0;22
WAE;20190822;17.4;0.0;0
WAE;20190823;20.3;0.0;2
WAE;20190824;23.8;0.0;67
WAE;20190825;27.2;0.0;98
WAE;20190826;27.4;0.0;98
WAE;20190827;28.1;0.0;89
WAE;20190828;27.2;0.0;43
WAE;20190829;23.7;12.9;48
WAE;20190830;27.4;0.0;97
WAE;20190831;26.6;0.0;64
WAE;20190901;22.8;9.8;9
WAE;20190902;16.1;3.1;0
WAE;20190903;21.0;0.0;86
WAE;20190904;23.2;0.0;97
WAE;20190905;16.9;4.7;16
WAE;20190906;14.1;0.2;0
WAE;20190907;17.6;0.0;31
WAE;20190908;11.7;9.4;0
WAE;20190909;16.5;0.0;49
WAE;20190910;20.0;0.0;89
WAE;20190911;20.6;0.0;69
WAE;20190912;22.9;0.0;98
WAE;20190913;25.0;0.0;99
WAE;20190914;23.1;0.0;56
WAE;20190915;25.3;0.0;95
WAE;20190916;26.7;0.0;94
WAE;20190917;23.8;0.0;88
WAE;20190918;17.5;0.0;14
WAE;20190919;18.1;0.0;86
WAE;20190920;18.1;0.0;97
WAE;20190921;20.8;0.0;97
WAE;20190922;23.1;0.0;51
WAE;20190923;15.0;19.2;14
WAE;20190924;15.0;1.4;1
WAE;20190925;18.6;4.5;21
WAE;20190926;16.9;0.6;0
WAE;20190927;23.2;0.0;50
WAE;20190928;19.1;0.0;41
WAE;20190929;21.4;0.0;92
WAE;20190930;18.4;0.0;27
WAE;20191001;21.0;0.0;83
WAE;20191002;15.9;6.0;10
WAE;20191003;13.2;0.0;96
WAE;20191004;12.8;5.6;0
WAE;20191005;14.5;3.4;0
WAE;20191006;14.9;2.3;0
WAE;20191007;14.8;0.0;69
WAE;20191008;15.8;0.0;15
WAE;20191009;12.0;26.9;0
WAE;20191010;15.6;0.0;46
WAE;20191011;16.4;0.0;98
WAE;20191012;19.6;0.0;80
WAE;20191013;21.2;0.0;80
WAE;20191014;20.4;0.0;99
WAE;20191015;15.3;14.6;0
WAE;20191016;15.4;0.0;100
WAE;20191017;17.3;0.0;73
WAE;20191018;16.5;0.0;9
WAE;20191019;16.2;0.8;21
WAE;20191020;15.5;0.0;19
WAE;20191021;15.9;0.3;0
WAE;20191022;14.6;0.0;0
WAE;20191023;15.4;0.0;33
WAE;20191024;16.5;0.0;6
WAE;20191025;16.2;0.0;40
WAE;20191026;17.6;0.0;98
WAE;20191027;18.9;0.0;96
WAE;20191028;13.1;3.3;0
WAE;20191029;9.0;5.4;0
WAE;20191030;8.3;12.0;0
WAE;20191031;8.6;0.0;0
WAE;20191101;12.2;0.6;0
WAE;20191102;15.4;0.5;12
WAE;20191103;11.8;3.1;0
WAE;20191104;12.4;0.0;36
WAE;20191105;11.5;7.6;29
WAE;20191106;9.1;0.7;1
WAE;20191107;7.8;0.0;7
WAE;20191108;4.8;10.5;0
WAE;20191109;7.4;0.0;7
WAE;20191110;5.3;0.0;17
WAE;20191111;5.9;0.0;41
WAE;20191112;7.3;0.0;47
WAE;20191113;6.6;0.1;13
WAE;20191114;5.2;0.0;16
WAE;20191115;6.1;2.6;3
WAE;20191116;6.6;0.0;37
WAE;20191117;4.4;4.0;0
WAE;20191118;7.1;0.0;26
WAE;20191119;4.8;0.0;0
WAE;20191120;5.2;0.0;0
WAE;20191121;4.7;0.0;0
WAE;20191122;7.0;0.0;72
WAE;20191123;14.9;0.0;0
WAE;20191124;9.6;0.0;0
WAE;20191125;7.4;0.0;0
WAE;20191126;10.4;0.0;13
WAE;20191127;10.2;8.5;35
WAE;20191128;8.8;6.3;3
WAE;20191129;7.4;26.0;0
WAE;20191130;5.6;0.0;46
WAE;20191201;3.9;0.0;0
WAE;20191202;3.3;0.3;0
WAE;20191203;3.0;0.0;38
WAE;20191204;1.3;0.0;0
WAE;20191205;1.9;0.0;0
WAE;20191206;3.3;0.0;75
WAE;20191207;10.4;0.0;0
WAE;20191208;9.7;0.0;78
WAE;20191209;9.5;9.7;10
WAE;20191210;4.6;0.0;82
WAE;20191211;4.4;0.2;0
WAE;20191212;4.3;1.1;29
WAE;20191213;5.7;7.0;1
WAE;20191214;9.5;1.4;15
WAE;20191215;13.5;0.0;34
WAE;20191216;8.5;0.0;24
WAE;20191217;17.8;0.0;13
WAE;20191218;11.5;0.0;42
WAE;20191219;8.5;0.0;49
WAE;20191220;18.4;0.0;0
WAE;20191221;7.5;1.2;9
WAE;20191222;7.7;3.3;0
WAE;20191223;6.5;7.2;0
WAE;20191224;8.4;10.2;0
WAE;20191225;8.6;0.5;0
WAE;20191226;4.6;0.2;2
WAE;20191227;5.6;7.9;0
WAE;20191228;4.8;0.0;0
WAE;20191229;1.4;0.0;42
WAE;20191230;0.4;0.0;0
WAE;20191231;1.0;0.0;2
WAE;20200101;0.3;0.0;0
WAE;20200102;0.4;0.0;0
WAE;20200103;6.5;0.5;38
WAE;20200104;7.0;2.2;0
WAE;20200105;5.0;0.0;94
WAE;20200106;3.1;0.0;61
WAE;20200107;5.9;0.0;23
WAE;20200108;7.5;0.0;74
WAE;20200109;8.4;0.0;87
WAE;20200110;8.8;0.0;22
WAE;20200111;7.2;0.0;18
WAE;20200112;5.9;0.0;96
WAE;20200113;4.3;0.0;27
WAE;20200114;8.0;0.0;93
WAE;20200115;10.6;0.0;95
WAE;20200116;8.9;0.0;96
WAE;20200117;9.0;0.1;51
WAE;20200118;6.3;0.5;51
WAE;20200119;3.5;0.0;27
WAE;20200120;2.8;0.0;100
WAE;20200121;1.1;0.0;48
WAE;20200122;-0.9;0.0;0
WAE;20200123;-1.1;0.0;0
WAE;20200124;1.3;0.0;7
WAE;20200125;1.6;0.0;0
WAE;20200126;5.0;0.0;11
WAE;20200127;8.3;0.0;51
WAE;20200128;7.7;9.7;0
WAE;20200129;5.1;6.2;0
WAE;20200130;7.5;0.9;61
WAE;20200131;12.3;0.0;44
WAE;20200201;12.6;0.0;35
WAE;20200202;13.9;3.6;0
WAE;20200203;14.6;2.7;0
WAE;20200204;5.2;6.9;8
WAE;20200205;5.2;0.0;44
WAE;20200206;4.8;0.0;97
WAE;20200207;5.8;0.0;98
WAE;20200208;7.7;0.0;79
WAE;20200209;10.6;0.0;82
WAE;20200210;15.5;0.8;7
WAE;20200211;7.0;4.6;0
WAE;20200212;6.7;1.4;14
WAE;20200213;7.8;2.8;14
WAE;20200214;9.7;0.0;10
WAE;20200215;10.5;0.0;89
WAE;20200216;13.7;0.0;7
WAE;20200217;14.5;11.8;31
WAE;20200218;9.2;0.0;53
WAE;20200219;7.5;2.2;9
WAE;20200220;10.0;0.0;70
WAE;20200221;7.9;0.0;43
WAE;20200222;12.7;0.0;94
WAE;20200223;16.3;0.5;1
WAE;20200224;18.0;0.0;73
WAE;20200225;12.5;0.0;13
WAE;20200226;3.7;2.5;7
WAE;20200227;4.8;5.1;20
WAE;20200228;6.9;0.0;77
WAE;20200229;14.1;0.0;27
WAE;20200301;12.8;0.0;76
WAE;20200302;7.8;0.3;0
WAE;20200303;7.5;0.0;39
WAE;20200304;7.8;0.0;44
WAE;20200305;7.7;10.0;0
WAE;20200306;7.1;1.3;2
WAE;20200307;6.7;0.5;7
WAE;20200308;9.2;0.0;70
WAE;20200309;8.3;7.4;12
WAE;20200310;4.1;7.0;0
WAE;20200311;15.2;0.1;0
WAE;20200312;16.1;0.0;35
WAE;20200313;9.9;0.9;30
WAE;20200314;9.0;0.0;18
WAE;20200315;13.6;0.0;97
WAE;20200316;16.2;0.0;96
WAE;20200317;16.9;0.0;88
WAE;20200318;18.3;0.0;96
WAE;20200319;18.1;0.0;95
WAE;20200320;17.7;0.0;36
WAE;20200321;11.2;0.0;16
WAE;20200322;7.1;0.0;10
WAE;20200323;7.5;0.0;66
WAE;20200324;8.7;0.0;98
WAE;20200325;6.4;0.0;64
WAE;20200326;6.4;0.0;42
WAE;20200327;11.8;0.0;73
WAE;20200328;15.2;0.0;89
WAE;20200329;9.1;3.3;20
WAE;20200330;3.1;0.0;0
WAE;20200331;8.4;0.0;98
WAE;20200401;10.6;0.0;98
WAE;20200402;14.3;0.0;95
WAE;20200403;13.1;0.0;88
WAE;20200404;15.4;0.0;97
WAE;20200405;18.4;0.0;98
WAE;20200406;20.4;0.0;98
WAE;20200407;21.5;0.0;97
WAE;20200408;21.5;0.0;97
WAE;20200409;21.4;0.0;68
WAE;20200410;22.1;0.0;97
WAE;20200411;22.1;0.0;97
WAE;20200412;22.6;0.0;76
WAE;20200413;20.6;0.4;81
WAE;20200414;12.4;0.0;82
WAE;20200415;18.1;0.0;98
WAE;20200416;20.8;0.0;96
WAE;20200417;22.1;0.0;79
WAE;20200418;23.2;0.0;92
WAE;20200419;21.6;0.0;42
WAE;20200420;18.0;0.0;51
WAE;20200421;17.4;0.0;14
WAE;20200422;21.3;0.0;99
WAE;20200423;21.9;0.0;99
WAE;20200424;22.5;0.0;75
WAE;20200425;21.5;0.0;63
WAE;20200426;20.7;0.0;41
WAE;20200427;21.7;0.0;95
WAE;20200428;15.6;5.2;0
WAE;20200429;16.8;1.1;18
WAE;20200430;11.7;3.6;0
WAE;20200501;12.6;3.6;1
WAE;20200502;14.3;8.9;0
WAE;20200503;16.1;0.0;60
WAE;20200504;21.8;0.1;48
WAE;20200505;13.5;16.1;0
WAE;20200506;16.0;0.5;44
WAE;20200507;21.0;0.0;96
WAE;20200508;24.5;0.0;80
WAE;20200509;25.2;0.0;86
WAE;20200510;23.8;0.1;65
WAE;20200511;19.0;22.8;2
WAE;20200512;10.6;0.0;2
WAE;20200513;12.1;0.7;0
WAE;20200514;10.6;0.8;0
WAE;20200515;12.0;0.6;0
WAE;20200516;17.6;0.0;17
WAE;20200517;21.8;0.0;98
WAE;20200518;23.2;0.0;98
WAE;20200519;24.2;0.0;80
WAE;20200520;23.3;0.0;86
WAE;20200521;24.7;0.0;92
WAE;20200522;27.5;0.0;51
WAE;20200523;23.2;25.4;21
WAE;20200524;18.2;0.0;62
WAE;20200525;19.9;0.0;97
WAE;20200526;20.3;0.0;94
WAE;20200527;22.0;0.0;98
WAE;20200528;22.2;0.2;52
WAE;20200529;20.6;0.0;97
WAE;20200530;20.3;0.0;90
WAE;20200531;21.0;0.0;98
WAE;20200601;23.9;0.0;98
WAE;20200602;25.2;0.0;97
WAE;20200603;26.1;1.2;65
WAE;20200604;16.5;7.5;0
WAE;20200605;17.4;0.3;5
WAE;20200606;21.0;2.8;3
WAE;20200607;12.8;5.0;0
WAE;20200608;19.0;0.1;19
WAE;20200609;15.1;1.0;0
WAE;20200610;14.3;4.0;0
WAE;20200611;20.0;0.7;46
WAE;20200612;27.3;0.0;98
WAE;20200613;24.4;6.0;57
WAE;20200614;15.0;0.7;0
WAE;20200615;20.4;0.0;12
WAE;20200616;20.7;0.0;21
WAE;20200617;16.6;12.2;0
WAE;20200618;20.2;4.3;50
WAE;20200619;15.7;7.4;2
WAE;20200620;21.7;0.0;70
WAE;20200621;23.2;0.0;67
WAE;20200622;24.1;0.0;59
WAE;20200623;26.7;0.0;98
WAE;20200624;27.3;0.0;97
WAE;20200625;27.4;0.0;96
WAE;20200626;28.0;0.2;37
WAE;20200627;26.2;2.1;50
WAE;20200628;24.4;3.7;14
WAE;20200629;23.3;5.2;35
WAE;20200630;25.8;0.0;97
WAE;20200701;28.6;0.0;58
WAE;20200702;23.5;17.1;24
WAE;20200703;19.9;2.4;4
WAE;20200704;24.3;0.0;69
WAE;20200705;27.9;0.0;92
WAE;20200706;23.1;0.0;31
WAE;20200707;22.8;0.0;97
WAE;20200708;26.5;0.0;90
WAE;20200709;29.7;0.0;93
WAE;20200710;29.5;0.0;57
WAE;20200711;19.0;10.5;16
WAE;20200712;23.8;0.0;94
WAE;20200713;24.2;0.0;97
WAE;20200714;25.5;0.0;85
WAE;20200715;20.9;2.1;0
WAE;20200716;17.9;0.4;0
WAE;20200717;19.1;6.0;1
WAE;20200718;23.6;0.0;85
WAE;20200719;26.3;0.0;95
WAE;20200720;28.8;0.0;96
WAE;20200721;26.4;0.1;24
WAE;20200722;26.1;0.1;32
WAE;20200723;27.3;0.0;65
WAE;20200724;23.1;1.9;18
WAE;20200725;26.8;0.0;87
WAE;20200726;27.0;0.0;39
WAE;20200727;29.3;0.0;98
WAE;20200728;31.3;0.0;63
WAE;20200729;27.5;0.0;68
WAE;20200730;30.0;0.0;95
WAE;20200731;33.1;0.0;93
WAE;20200801;31.1;0.2;69
WAE;20200802;24.3;1.3;3
WAE;20200803;18.4;28.1;0
WAE;20200804;17.2;3.5;6
WAE;20200805;22.5;0.0;98
WAE;20200806;26.1;0.0;100
WAE;20200807;28.8;0.0;100
WAE;20200808;28.9;0.0;100
WAE;20200809;29.4;0.0;100
WAE;20200810;29.9;0.0;75
WAE;20200811;30.6;0.0;95
WAE;20200812;30.6;0.0;72
WAE;20200813;26.1;2.3;38
WAE;20200814;23.6;0.0;9
WAE;20200815;27.1;0.0;96
WAE;20200816;28.5;0.0;79
WAE;20200817;24.2;1.9;42
WAE;20200818;24.0;0.0;50
WAE;20200819;25.6;0.0;62
WAE;20200820;30.9;0.0;73
WAE;20200821;32.0;0.0;99
WAE;20200822;21.6;3.8;11
WAE;20200823;22.7;0.0;17
WAE;20200824;22.6;0.0;63
WAE;20200825;24.6;0.0;66
WAE;20200826;27.7;0.0;76
WAE;20200827;24.4;0.0;60
WAE;20200828;25.1;3.7;34
WAE;20200829;15.2;10.9;0
WAE;20200830;13.4;54.7;1
WAE;20200831;18.7;9.1;22
WAE;20200901;18.4;0.2;36
WAE;20200902;20.0;0.0;61
WAE;20200903;22.2;0.0;87
WAE;20200904;25.9;0.0;97
WAE;20200905;26.9;0.0;71
WAE;20200906;16.6;5.9;0
WAE;20200907;18.7;0.0;26
WAE;20200908;22.0;0.0;97
WAE;20200909;24.2;0.0;92
WAE;20200910;23.9;0.0;90
WAE;20200911;24.1;0.0;77
WAE;20200912;25.1;0.0;89
WAE;20200913;25.9;0.0;87
WAE;20200914;27.0;0.0;96
WAE;20200915;27.5;0.0;96
WAE;20200916;26.9;0.0;59
WAE;20200917;24.9;0.0;93
WAE;20200918;22.5;0.0;55
WAE;20200919;21.8;0.1;17
WAE;20200920;23.6;0.0;68
WAE;20200921;22.5;0.0;54
WAE;20200922;21.3;0.0;8
WAE;20200923;20.3;0.0;17
WAE;20200924;20.1;0.7;25
WAE;20200925;10.3;8.0;0
WAE;20200926;10.1;1.0;0
WAE;20200927;12.9;0.0;12
WAE;20200928;14.7;0.0;56
WAE;20200929;12.8;2.6;0
WAE;20200930;15.8;0.2;61
WAE;20201001;16.9;0.1;23
WAE;20201002;19.9;0.0;4
WAE;20201003;13.6;17.4;45
WAE;20201004;16.8;0.0;58
WAE;20201005;13.1;0.0;10
WAE;20201006;14.7;0.5;11
WAE;20201007;13.3;10.4;8
WAE;20201008;16.5;0.0;68
WAE;20201009;16.8;0.0;48
WAE;20201010;11.8;11.2;0
WAE;20201011;9.8;2.1;16
WAE;20201012;8.8;0.0;5
WAE;20201013;11.2;0.0;69
WAE;20201014;10.9;0.0;51
WAE;20201015;7.5;0.0;0
WAE;20201016;8.7;0.4;0
WAE;20201017;9.8;0.1;9
WAE;20201018;10.9;0.0;0
WAE;20201019;11.9;0.0;77
WAE;20201020;14.7;0.0;34
WAE;20201021;15.8;0.0;14
WAE;20201022;18.5;0.0;34
WAE;20201023;13.9;7.1;0
WAE;20201024;15.2;0.0;49
WAE;20201025;14.5;0.0;87
WAE;20201026;7.3;22.0;0
WAE;20201027;11.1;0.0;63
WAE;20201028;13.0;0.7;6
WAE;20201029;12.7;2.8;0
WAE;20201030;15.5;0.0;79
WAE;20201031;12.6;0.0;41
WAE;20201101;13.4;0.2;0
WAE;20201102;21.5;0.0;87
WAE;20201103;13.9;2.6;0
WAE;20201104;8.0;0.1;0
WAE;20201105;9.6;0.0;0
WAE;20201106;10.0;0.0;24
WAE;20201107;10.4;0.0;56
WAE;20201108;10.1;0.0;36
WAE;20201109;11.4;0.0;43
WAE;20201110;8.1;0.0;0
WAE;20201111;7.9;0.0;0
WAE;20201112;13.8;0.0;68
WAE;20201113;13.1;0.0;80
WAE;20201114;13.4;0.0;98
WAE;20201115;13.7;0.0;97
WAE;20201116;11.8;0.0;16
WAE;20201117;11.4;0.0;92
WAE;20201118;10.9;0.0;87
WAE;20201119;10.0;8.7;0
WAE;20201120;6.8;0.6;4
WAE;20201121;4.6;0.0;76
WAE;20201122;4.5;0.0;40
WAE;20201123;8.1;0.0;66
WAE;20201124;3.4;0.0;0
WAE;20201125;3.1;0.0;0
WAE;20201126;2.3;0.0;0
WAE;20201127;2.4;0.0;0
WAE;20201128;1.7;0.0;0
WAE;20201129;2.1;0.0;0
WAE;20201130;1.6;0.0;0
WAE;20201201;1.6;11.1;0
WAE;20201202;1.8;0.0;0
WAE;20201203;3.7;0.0;69
WAE;20201204;3.0;0.0;3
WAE;20201205;3.1;0.0;0
WAE;20201206;2.9;2.8;0
WAE;20201207;3.4;0.1;0
WAE;20201208;1.1;0.0;0
WAE;20201209;1.9;3.9;0
WAE;20201210;1.6;0.0;0
WAE;20201211;1.2;0.0;0
WAE;20201212;5.4;1.2;0
WAE;20201213;5.4;0.3;2
WAE;20201214;6.2;0.0;64
WAE;20201215;7.3;0.0;1
WAE;20201216;4.9;0.0;1
WAE;20201217;6.9;0.0;54
WAE;20201218;6.0;0.0;72
WAE;20201219;2.3;0.0;0
WAE;20201220;2.9;0.0;0
WAE;20201221;6.9;0.5;0
WAE;20201222;10.9;3.8;33
WAE;20201223;11.1;0.0;3
WAE;20201224;9.6;0.9;26
WAE;20201225;2.2;1.6;0
WAE;20201226;1.4;0.0;87
WAE;20201227;-0.6;0.0;0
WAE;20201228;2.9;3.5;0
WAE;20201229;4.8;0.5;18
WAE;20201230;3.0;0.7;2
WAE;20201231;2.4;0.0;0
WAE;20210101;3.2;0.0;0
WAE;20210102;2.7;0.0;0
WAE;20210103;0.9;0.0;0
WAE;20210104;1.1;0.0;0
WAE;20210105;0.0;0.0;0
WAE;20210106;0.0;0.4;0
WAE;20210107;1.0;0.0;9
WAE;20210108;1.3;0.0;14
WAE;20210109;-0.3;0.0;90
WAE;20210110;-1.2;0.0;86
WAE;20210111;-2.2;0.0;63
WAE;20210112;1.7;8.9;0
WAE;20210113;4.6;0.8;0
WAE;20210114;4.2;39.7;0
WAE;20210115;-0.9;6.9;0
WAE;20210116;-2.4;0.0;14
WAE;20210117;2.2;5.1;0
WAE;20210118;2.7;0.0;0
WAE;20210119;2.2;0.0;45
WAE;20210120;6.4;0.0;15
WAE;20210121;9.2;0.0;25
WAE;20210122;8.5;0.0;34
WAE;20210123;3.2;0.1;10
WAE;20210124;2.7;0.0;69
WAE;20210125;1.4;4.7;5
WAE;20210126;1.9;0.0;19
WAE;20210127;-0.2;7.3;0
WAE;20210128;10.1;13.3;0
WAE;20210129;9.1;14.2;3
WAE;20210130;5.4;10.4;0
WAE;20210131;5.6;1.7;0
WAE;20210201;6.0;7.8;0
WAE;20210202;8.8;0.4;0
WAE;20210203;9.3;18.3;0
WAE;20210204;8.6;0.0;3
WAE;20210205;12.0;0.0;64
WAE;20210206;7.3;0.0;0
WAE;20210207;7.8;7.0;0
WAE;20210208;6.6;0.0;44
WAE;20210209;0.9;1.3;0
WAE;20210210;2.6;3.5;0
WAE;20210211;-5.1;0.1;0
WAE;20210212;-4.7;0.0;0
WAE;20210213;-4.7;0.0;10
WAE;20210214;-2.5;0.0;66
WAE;20210215;2.6;0.0;10
WAE;20210216;8.9;0.2;22
WAE;20210217;11.0;0.0;63
WAE;20210218;9.8;0.0;45
WAE;20210219;13.2;0.0;60
WAE;20210220;13.8;0.0;98
WAE;20210221;13.9;0.0;100
WAE;20210222;15.7;0.0;64
WAE;20210223;14.7;0.0;84
WAE;20210224;15.3;0.0;86
WAE;20210225;16.4;0.0;97
WAE;20210226;14.8;0.0;55
WAE;20210227;5.9;0.0;0
WAE;20210228;6.5;0.0;26
WAE;20210301;10.1;0.0;68
WAE;20210302;13.2;0.0;98
WAE;20210303;9.1;0.0;0
WAE;20210304;12.9;0.0;28
WAE;20210305;6.2;1.6;0
WAE;20210306;5.0;0.0;0
WAE;20210307;7.2;0.0;16
WAE;20210308;9.3;0.0;46
WAE;20210309;7.0;0.0;14
WAE;20210310;9.6;0.0;78
WAE;20210311;16.1;0.0;7
WAE;20210312;11.1;0.0;65
WAE;20210313;13.0;0.0;47
WAE;20210314;4.8;6.2;13
WAE;20210315;4.8;12.2;0
WAE;20210316;4.5;2.4;6
WAE;20210317;4.0;5.7;5
WAE;20210318;5.2;0.0;48
WAE;20210319;6.7;0.0;78
WAE;20210320;3.8;0.0;38
WAE;20210321;3.2;0.0;0
WAE;20210322;5.5;0.0;1
WAE;20210323;10.1;0.0;76
WAE;20210324;13.9;0.0;98
WAE;20210325;16.1;0.0;87
WAE;20210326;16.3;0.0;81
WAE;20210327;10.1;1.3;0
WAE;20210328;14.3;0.0;96
WAE;20210329;19.3;0.0;97
WAE;20210330;20.4;0.0;96
WAE;20210331;21.9;0.0;97
WAE;20210401;22.3;0.0;96
WAE;20210402;19.5;0.0;69
WAE;20210403;10.9;0.0;24
WAE;20210404;12.8;0.0;99
WAE;20210405;16.6;0.0;37
WAE;20210406;3.8;0.3;37
WAE;20210407;3.2;0.0;18
WAE;20210408;9.3;0.0;97
WAE;20210409;15.9;0.0;67
WAE;20210410;16.5;0.0;45
WAE;20210411;19.7;0.0;58
WAE;20210412;4.6;7.4;3
WAE;20210413;6.9;0.2;40
WAE;20210414;8.6;0.0;50
WAE;20210415;8.4;0.0;43
WAE;20210416;10.5;0.0;77
WAE;20210417;9.9;0.0;48
WAE;20210418;9.7;0.0;14
WAE;20210419;13.3;0.0;50
WAE;20210420;16.0;0.0;91
WAE;20210421;17.4;0.4;78
WAE;20210422;16.3;0.0;77
WAE;20210423;18.0;0.0;99
WAE;20210424;20.3;0.0;98
WAE;20210425;19.0;0.0;93
WAE;20210426;17.5;0.0;67
WAE;20210427;18.4;0.0;84
WAE;20210428;19.4;0.1;27
WAE;20210429;14.4;3.2;0
WAE;20210430;15.9;0.2;38
WAE;20210501;8.6;5.8;0
WAE;20210502;9.5;4.4;9
WAE;20210503;13.9;0.0;90
WAE;20210504;17.5;0.0;36
WAE;20210505;11.8;7.2;7
WAE;20210506;10.6;12.2;1
WAE;20210507;13.2;4.0;27
WAE;20210508;19.4;0.0;84
WAE;20210509;27.1;0.0;96
WAE;20210510;22.9;0.0;27
WAE;20210511;16.5;2.7;3
WAE;20210512;15.6;0.6;12
WAE;20210513;13.5;3.4;7
WAE;20210514;18.0;0.0;77
WAE;20210515;14.2;5.5;21
WAE;20210516;12.2;7.0;3
WAE;20210517;16.1;0.4;32
WAE;20210518;14.8;3.6;28
WAE;20210519;13.3;6.2;11
WAE;20210520;14.9;0.3;37
WAE;20210521;12.3;8.1;0
WAE;20210522;17.4;0.0;49
WAE;20210523;16.1;0.0;52
WAE;20210524;14.5;0.7;0
WAE;20210525;15.8;0.4;62
WAE;20210526;16.8;0.0;12
WAE;20210527;13.4;2.9;17
WAE;20210528;20.4;0.0;98
WAE;20210529;19.1;0.0;43
WAE;20210530;20.7;0.0;98
WAE;20210531;21.7;0.0;98
WAE;20210601;24.4;0.0;98
WAE;20210602;25.1;0.0;50
WAE;20210603;25.5;0.0;53
WAE;20210604;24.0;0.0;31
WAE;20210605;18.0;7.4;12
WAE;20210606;17.8;0.8;0
WAE;20210607;21.1;4.6;13
WAE;20210608;21.8;0.1;17
WAE;20210609;23.6;0.0;24
WAE;20210610;25.4;0.0;94
WAE;20210611;25.9;0.0;97
WAE;20210612;27.5;0.0;81
WAE;20210613;25.0;0.0;81
WAE;20210614;27.0;0.0;99
WAE;20210615;28.9;0.0;96
WAE;20210616;30.0;0.0;83
WAE;20210617;30.5;0.0;94
WAE;20210618;31.2;0.0;75
WAE;20210619;30.0;0.0;65
WAE;20210620;27.2;0.1;18
WAE;20210621;26.0;21.4;56
WAE;20210622;19.9;2.4;2
WAE;20210623;23.9;0.0;38
WAE;20210624;21.6;5.0;27
WAE;20210625;19.7;0.5;8
WAE;20210626;24.3;0.0;91
WAE;20210627;27.4;0.0;63
WAE;20210628;27.4;0.2;61
WAE;20210629;22.5;7.1;32
WAE;20210630;20.6;1.3;27
WAE;20210701;17.9;9.9;5
WAE;20210702;23.3;0.0;57
WAE;20210703;23.7;3.1;30
WAE;20210704;20.8;7.6;1
WAE;20210705;22.2;0.0;20
WAE;20210706;24.4;11.5;41
WAE;20210707;18.0;4.6;0
WAE;20210708;19.0;25.1;3
WAE;20210709;22.1;0.0;52
WAE;20210710;25.2;0.0;87
WAE;20210711;23.2;0.0;63
WAE;20210712;25.8;0.0;48
WAE;20210713;14.4;37.6;0
WAE;20210714;19.1;9.9;6
WAE;20210715;18.3;10.3;0
WAE;20210716;21.1;3.8;25
WAE;20210717;22.5;5.7;12
WAE;20210718;23.4;0.0;41
WAE;20210719;26.8;0.0;85
WAE;20210720;26.1;0.0;93
WAE;20210721;27.1;0.0;94
WAE;20210722;28.0;0.0;93
WAE;20210723;28.7;0.0;89
WAE;20210724;26.4;31.4;22
WAE;20210725;20.8;10.6;6
WAE;20210726;23.4;1.2;23
WAE;20210727;24.6;0.0;38
WAE;20210728;20.6;6.2;12
WAE;20210729;24.5;0.0;65
WAE;20210730;26.0;8.0;48
WAE;20210731;21.1;0.2;5
WAE;20210801;17.3;4.6;0

